Files,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29, Class
Thrash-64,1200.1445086705203, 1202.1676300578035, 1198.8439306358382, 1199.277456647399, 1201.5895953757226, 1202.6011560693642, 1198.699421965318, 1201.156069364162, 1200.7225433526012, 1201.300578034682, 1201.734104046243, 1198.5549132947979, 1199.5664739884394, 1200.5780346820811, 1200.8670520231215, 1200.0, 1199.1329479768788, 1196.5317919075146, 1196.820809248555, 1199.7109826589597, 1198.2658959537573, 1201.4450867052024, 1200.4335260115608, 1199.421965317919, 1202.456647398844, 1200.2890173410406, 1196.0982658959538, 1199.85549132948, 1198.4104046242776, 1203.3236994219653,1
Thrash-65,718.2080924855492, 718.3526011560695, 711.7052023121388, 711.5606936416185, 712.2832369942197, 718.063583815029, 718.7861271676301, 718.9306358381504, 712.42774566474, 723.5549132947978, 723.4104046242775, 711.849710982659, 721.242774566474, 711.4161849710983, 721.0982658959538, 720.5202312138729, 712.1387283236995, 720.6647398843932, 719.3641618497111, 719.5086705202312, 722.8323699421966, 717.6300578034683, 722.6878612716764, 718.4971098265896, 723.6994219653179, 718.6416184971099, 711.9942196531792, 712.5722543352601, 719.0751445086705, 714.4508670520232,1
Thrash-66,459.3930635838151, 446.6763005780347, 459.5375722543353, 443.4971098265896, 458.95953757225436, 449.5664739884393, 462.2832369942197, 449.71098265895955, 459.68208092485554, 446.82080924855495, 439.30635838150295, 459.2485549132948, 462.71676300578036, 461.99421965317924, 839.306358381503, 839.0173410404625, 461.5606936416185, 449.8554913294798, 459.1040462427746, 443.3526011560694, 839.1618497109828, 443.2080924855492, 439.7398843930636, 439.88439306358384, 461.70520231213874, 443.64161849710985, 443.06358381502895, 838.1502890173412, 450.00000000000006, 838.4393063583816,1
Thrash-67,425.2212389380531, 424.6312684365782, 425.811209439528, 425.07374631268436, 425.3687315634218, 425.6637168141593, 424.7787610619469, 425.9587020648967, 425.51622418879055, 424.48377581120945, 424.92625368731564, 426.40117994100297, 426.10619469026545, 424.18879056047194, 424.0412979351032, 426.5486725663717, 426.25368731563424, 424.3362831858407, 423.8938053097345, 430.23598820059, 429.646017699115, 430.8259587020649, 426.6961651917404, 426.9911504424779, 429.79351032448375, 426.84365781710915, 429.0560471976401, 423.74631268436576, 430.3834808259587, 431.4159292035398,1
Thrash-68,929.6242774566475, 1071.3872832369943, 929.7687861271677, 1071.242774566474, 1071.5317919075146, 1071.0982658959538, 929.4797687861272, 1071.6763005780347, 930.9248554913296, 1071.820809248555, 1070.9537572254337, 1072.1098265895955, 1071.9653179190752, 1072.2543352601158, 1070.8092485549134, 930.7803468208093, 929.913294797688, 936.7052023121388, 931.0693641618498, 1070.6647398843932, 1072.3988439306358, 933.8150289017342, 929.335260115607, 926.7341040462428, 933.6705202312139, 1067.3410404624278, 936.5606936416185, 1072.5433526011561, 936.8497109826591, 1067.1965317919075,1
Thrash-69,388.4036144578313, 388.8554216867469, 387.95180722891564, 388.7048192771084, 388.55421686746985, 328.01204819277103, 390.0602409638554, 322.5903614457831, 310.0903614457831, 404.2168674698795, 389.3072289156626, 389.75903614457826, 309.1867469879518, 404.367469879518, 381.7771084337349, 388.1024096385542, 344.578313253012, 383.7349397590361, 389.6084337349397, 404.5180722891566, 311.59638554216866, 309.4879518072289, 377.25903614457826, 408.28313253012044, 380.87349397590356, 403.91566265060237, 329.8192771084337, 383.88554216867465, 309.789156626506, 408.7349397590361,1
Thrash-70,120.29850746268656, 132.53731343283582, 113.88059701492536, 127.91044776119402, 96.11940298507461, 111.64179104477611, 120.59701492537312, 123.73134328358208, 91.19402985074626, 115.07462686567163, 102.38805970149252, 100.29850746268656, 101.49253731343282, 102.23880597014924, 123.4328358208955, 109.99999999999999, 153.43283582089552, 131.34328358208955, 114.92537313432835, 119.99999999999999, 123.5820895522388, 110.29850746268656, 117.31343283582089, 138.65671641791045, 157.0149253731343, 116.71641791044775, 113.5820895522388, 138.35820895522386, 102.53731343283582, 130.8955223880597,1
Thrash-71,395.8092485549133, 399.2774566473989, 397.1098265895954, 396.0982658959538, 396.3872832369942, 304.9132947976879, 420.2312138728324, 394.2196531791908, 397.2543352601156, 396.9653179190752, 399.4219653179191, 395.5202312138729, 395.95375722543355, 397.8323699421966, 397.9768786127168, 395.6647398843931, 383.6705202312139, 399.5664739884393, 427.02312138728325, 568.3526011560695, 397.68786127167635, 410.1156069364162, 394.0751445086706, 385.26011560693644, 383.5260115606937, 397.5433526011561, 564.7398843930637, 396.242774566474, 397.39884393063585, 564.8843930635838,1
Thrash-72,839.6024464831804, 838.3792048929663, 840.6727828746177, 840.3669724770641, 840.8256880733944, 841.5902140672782, 838.8379204892966, 837.6146788990825, 839.9082568807339, 839.4495412844036, 840.2140672782874, 838.0733944954128, 841.4373088685014, 841.8960244648317, 838.6850152905198, 839.1437308868501, 842.6605504587155, 530.7339449541284, 536.697247706422, 842.8134556574923, 843.4250764525993, 836.8501529051987, 842.2018348623852, 841.1314984709479, 836.3914373088685, 529.9694189602446, 528.7461773700305, 837.920489296636, 838.2262996941895, 310.091743119266,1
Thrash-73,260.7033639143731, 259.7859327217125, 270.4892966360856, 262.0795107033639, 270.64220183486236, 123.8532110091743, 270.1834862385321, 261.16207951070334, 262.23241590214064, 277.9816513761468, 270.03058103975536, 123.70030581039755, 269.57186544342505, 273.0886850152905, 261.62079510703364, 269.7247706422018, 270.33639143730886, 271.71253822629967, 271.8654434250764, 269.1131498470948, 271.40672782874617, 268.6544342507645, 277.5229357798165, 267.43119266055044, 268.50152905198775, 271.5596330275229, 262.99694189602445, 269.26605504587155, 277.67584097859327, 268.96024464831805,1
Thrash-74,120.80924855491331, 135.40462427745666, 131.64739884393066, 121.09826589595377, 117.0520231213873, 131.9364161849711, 117.19653179190752, 120.52023121387285, 120.66473988439307, 124.27745664739885, 120.95375722543353, 124.71098265895955, 117.48554913294798, 117.34104046242776, 116.90751445086705, 109.6820809248555, 135.83815028901736, 109.82658959537574, 113.43930635838151, 124.42196531791909, 146.6763005780347, 116.76300578034683, 128.1791907514451, 110.1156069364162, 127.89017341040463, 128.03468208092485, 106.35838150289018, 135.5491329479769, 135.11560693641619, 128.32369942196533,1
Thrash-75,169.59654178674353, 172.47838616714697, 169.88472622478386, 230.9798270893372, 178.38616714697406, 167.29106628242076, 169.45244956772333, 230.69164265129683, 218.01152737752162, 149.56772334293947, 170.89337175792508, 214.12103746397696, 233.71757925072046, 163.40057636887607, 171.46974063400577, 170.17291066282422, 234.00576368876082, 169.164265129683, 168.5878962536023, 166.28242074927954, 178.67435158501442, 171.03746397694525, 165.70605187319885, 152.44956772334294, 217.72334293948128, 236.88760806916426, 233.86167146974063, 173.48703170028818, 213.8328530259366, 168.44380403458214,1
Thrash-76,120.0589970501475, 242.0353982300885, 227.43362831858406, 489.97050147492627, 225.81120943952803, 242.47787610619469, 242.6253687315634, 242.18289085545723, 490.2654867256637, 490.7079646017699, 241.5929203539823, 490.5604719764012, 489.52802359882, 241.74041297935102, 490.117994100295, 241.29793510324484, 684.6607669616519, 225.95870206489676, 243.06784660766962, 490.41297935103245, 228.17109144542772, 228.90855457227138, 484.21828908554573, 478.9085545722714, 478.76106194690266, 226.10619469026548, 119.91150442477876, 486.8731563421829, 682.3008849557522, 230.53097345132744,1
Thrash-77,549.5652173913044, 303.33333333333337, 549.2753623188406, 307.1014492753623, 271.7391304347826, 547.536231884058, 545.7971014492754, 549.8550724637681, 313.47826086956525, 317.2463768115942, 305.07246376811594, 271.15942028985506, 543.0434782608696, 278.1159420289855, 271.8840579710145, 296.95652173913044, 321.4492753623189, 318.2608695652174, 545.5072463768116, 322.8985507246377, 300.72463768115944, 296.6666666666667, 548.1159420289855, 303.04347826086956, 310.8695652173913, 550.2898550724638, 557.6811594202899, 536.8115942028986, 317.6811594202899, 279.1304347826087,1
Thrash-78,282.8985507246377, 279.71014492753625, 278.1159420289855, 280.28985507246375, 283.33333333333337, 278.5507246376812, 277.9710144927536, 280.1449275362319, 274.49275362318843, 277.6811594202899, 274.34782608695656, 277.536231884058, 272.3188405797101, 274.05797101449275, 279.27536231884056, 283.47826086956525, 280.72463768115944, 273.9130434782609, 271.8840579710145, 279.8550724637681, 274.92753623188406, 286.6666666666667, 283.9130434782609, 282.46376811594206, 272.7536231884058, 283.04347826086956, 273.6231884057971, 272.17391304347825, 272.60869565217394, 271.4492753623189,1
Thrash-79,176.64756446991402, 119.91404011461317, 248.2808022922636, 279.2263610315186, 279.512893982808, 176.79083094555872, 120.05730659025787, 206.44699140401144, 236.10315186246416, 248.567335243553, 245.702005730659, 229.22636103151862, 231.3753581661891, 245.9885386819484, 236.38968481375358, 242.83667621776502, 282.8080229226361, 243.12320916905443, 266.61891117478507, 246.27507163323781, 279.36962750716333, 231.6618911174785, 264.61318051575927, 233.81088825214897, 247.9942693409742, 281.80515759312317, 179.9426934097421, 255.30085959885386, 224.64183381088824, 278.08022922636104,1
Thrash-80,365.6521739130435, 370.4347826086957, 365.36231884057975, 361.304347826087, 358.4057971014493, 341.59420289855075, 367.6811594202899, 365.94202898550725, 366.231884057971, 334.05797101449275, 362.17391304347825, 363.33333333333337, 364.92753623188406, 372.0289855072464, 338.2608695652174, 341.0144927536232, 364.7826086956522, 330.57971014492756, 359.71014492753625, 338.4057971014493, 334.6376811594203, 362.0289855072464, 356.95652173913044, 364.05797101449275, 350.72463768115944, 360.0, 366.0869565217391, 340.57971014492756, 337.6811594202899, 341.4492753623189,1
Thrash-81,431.54761904761904, 432.88690476190476, 431.69642857142856, 425.89285714285717, 433.0357142857143, 440.32738095238096, 429.4642857142857, 430.2083333333333, 440.17857142857144, 441.51785714285717, 425.29761904761904, 434.375, 431.3988095238095, 427.23214285714283, 398.6607142857143, 398.36309523809524, 398.51190476190476, 433.1845238095238, 432.73809523809524, 434.5238095238095, 425.7440476190476, 441.6666666666667, 440.4761904761905, 398.8095238095238, 429.3154761904762, 430.95238095238096, 426.0416666666667, 430.80357142857144, 434.2261904761905, 425.1488095238095,1
Thrash-82,163.27433628318585, 126.10619469026548, 136.72566371681415, 184.66076696165192, 159.2920353982301, 206.93215339233038, 213.5693215339233, 144.69026548672565, 182.15339233038347, 136.13569321533924, 182.30088495575222, 185.9882005899705, 144.8377581120944, 207.22713864306783, 209.14454277286134, 126.40117994100295, 246.90265486725664, 211.06194690265485, 126.25368731563421, 150.44247787610618, 184.36578171091446, 186.13569321533922, 213.27433628318585, 177.87610619469027, 217.8466076696165, 134.80825958702064, 177.72861356932154, 121.38643067846607, 215.4867256637168, 124.04129793510324,1
Thrash-83,858.9939024390244, 858.8414634146342, 859.1463414634146, 859.451219512195, 858.6890243902438, 876.0670731707316, 859.6036585365854, 859.2987804878048, 860.9756097560976, 876.9817073170732, 875.9146341463414, 862.6524390243902, 876.8292682926829, 862.3475609756098, 862.5, 859.7560975609756, 880.030487804878, 860.8231707317073, 861.1280487804878, 896.951219512195, 862.1951219512194, 861.280487804878, 877.1341463414634, 858.5365853658536, 862.0426829268292, 880.1829268292682, 853.3536585365854, 898.4756097560976, 861.890243902439, 898.3231707317073,1
Thrash-84,1262.874251497006, 1261.5269461077846, 1259.5808383233534, 624.2514970059881, 1268.8622754491018, 623.502994011976, 1297.005988023952, 613.0239520958085, 1245.5089820359283, 1268.2634730538923, 623.3532934131737, 1291.1676646706587, 1288.922155688623, 1299.251497005988, 633.682634730539, 1244.1616766467066, 1266.7664670658685, 1273.2035928143714, 690.7185628742516, 625.1497005988025, 1289.0718562874254, 1241.616766467066, 624.8502994011976, 1392.5149700598804, 1271.4071856287426, 2750.748502994012, 1267.2155688622756, 1292.5149700598804, 1244.311377245509, 1290.4191616766468,1
Thrash-85,119.71014492753623, 119.56521739130436, 121.15942028985508, 101.59420289855073, 145.07246376811594, 103.47826086956522, 119.85507246376812, 162.02898550724638, 157.24637681159422, 121.01449275362319, 101.44927536231884, 101.01449275362319, 119.1304347826087, 121.30434782608697, 144.4927536231884, 125.65217391304348, 125.79710144927537, 156.66666666666669, 117.82608695652175, 144.92753623188406, 161.8840579710145, 155.36231884057972, 151.1594202898551, 127.53623188405797, 120.14492753623189, 111.01449275362319, 122.46376811594203, 102.89855072463769, 152.02898550724638, 130.8695652173913,1
Thrash-86,169.364161849711, 168.06358381502892, 169.65317919075144, 170.66473988439307, 168.35260115606937, 154.91329479768788, 154.1907514450867, 167.485549132948, 170.37572254335262, 156.9364161849711, 154.04624277456648, 165.606936416185, 165.89595375722544, 153.32369942196533, 167.77456647398844, 169.21965317919077, 169.07514450867055, 167.0520231213873, 168.9306358381503, 166.90751445086707, 170.95375722543355, 167.19653179190752, 157.65895953757226, 159.97109826589596, 153.90173410404626, 164.01734104046244, 165.46242774566474, 166.04046242774567, 156.21387283236996, 153.1791907514451,1
Thrash-87,103.91304347826087, 109.27536231884058, 100.0, 111.59420289855073, 106.66666666666667, 103.04347826086956, 95.36231884057972, 115.65217391304348, 101.8840579710145, 101.44927536231884, 106.23188405797102, 101.59420289855073, 108.11594202898551, 103.62318840579711, 101.73913043478261, 103.18840579710145, 110.86956521739131, 105.21739130434783, 107.3913043478261, 109.42028985507247, 106.08695652173914, 102.7536231884058, 118.11594202898551, 111.01449275362319, 110.14492753623189, 105.94202898550725, 114.4927536231884, 105.65217391304348, 97.53623188405797, 108.98550724637681,1
Thrash-88,143.94812680115274, 144.0922190201729, 143.80403458213257, 144.23631123919307, 143.22766570605188, 143.0835734870317, 143.6599423631124, 143.37175792507205, 143.5158501440922, 142.93948126801152, 142.79538904899135, 144.38040345821327, 144.52449567723343, 142.6512968299712, 144.6685878962536, 144.81268011527376, 142.50720461095102, 144.95677233429396, 130.835734870317, 142.36311239193083, 145.10086455331412, 130.69164265129683, 142.21902017291066, 130.11527377521614, 130.2593659942363, 130.4034582132565, 142.0749279538905, 129.53890489913545, 129.97118155619597, 129.6829971181556,1
Thrash-89,1279.0030211480362, 1278.8519637462234, 1278.700906344411, 1279.154078549849, 1278.5498489425981, 1278.3987915407854, 1278.2477341389726, 1279.3051359516617, 1278.0966767371601, 1279.4561933534742, 1277.9456193353474, 1276.2839879154078, 1277.0392749244713, 1276.586102719033, 1279.607250755287, 1276.4350453172206, 1276.7371601208458, 1277.1903323262839, 1277.4924471299094, 1277.3413897280966, 1281.1178247734138, 1281.4199395770393, 1280.9667673716012, 1279.7583081570997, 1281.5709969788518, 1281.2688821752265, 1907.8549848942598, 1280.6646525679757, 1276.8882175226586, 1280.8157099697885,1
Thrash-90,466.46525679758304, 463.7462235649547, 425.8308157099698, 467.3716012084592, 474.16918429003016, 475.0755287009063, 468.5800604229607, 460.87613293051356, 423.56495468277944, 476.8882175226586, 470.24169184290025, 477.79456193353474, 458.45921450151053, 468.88217522658607, 424.9244712990936, 477.49244712990935, 486.1027190332326, 464.6525679758308, 479.3051359516616, 462.38670694864044, 466.16314199395765, 424.47129909365555, 456.04229607250755, 476.5861027190332, 480.2114803625377, 476.2839879154078, 459.81873111782477, 463.2930513595166, 429.9093655589124, 472.6586102719033,1
Thrash-91,1106.6091954022988, 619.971264367816, 1106.3218390804598, 1105.7471264367816, 1105.8908045977012, 1106.0344827586207, 1105.028735632184, 1104.7413793103447, 1104.1666666666665, 1105.4597701149426, 510.919540229885, 1107.0402298850574, 620.1149425287356, 1104.4540229885056, 1106.7528735632184, 556.4655172413793, 592.3850574712643, 620.6896551724137, 1105.1724137931035, 1106.4655172413793, 1106.896551724138, 510.77586206896547, 1106.1781609195402, 1103.8793103448274, 1103.4482758620688, 1104.310344827586, 1103.5919540229884, 1105.603448275862, 620.8333333333333, 620.4022988505747,1
Thrash-92,458.6102719033232, 458.0060422960725, 457.8549848942598, 476.4350453172205, 458.30815709969784, 476.2839879154078, 458.45921450151053, 458.15709969788514, 458.7613293051359, 676.8882175226586, 476.1329305135951, 675.226586102719, 330.3625377643504, 330.5135951661631, 333.3836858006042, 678.3987915407855, 329.0030211480362, 476.5861027190332, 331.72205438066464, 329.1540785498489, 335.1963746223565, 336.55589123867065, 677.190332326284, 333.2326283987915, 336.70694864048335, 330.21148036253777, 677.0392749244712, 457.7039274924471, 676.5861027190332, 674.9244712990936,1
Thrash-93,184.6376811594203, 184.92753623188406, 184.7826086956522, 181.1594202898551, 184.4927536231884, 181.0144927536232, 185.07246376811594, 181.30434782608697, 188.2608695652174, 184.34782608695653, 180.8695652173913, 180.72463768115944, 182.8985507246377, 182.7536231884058, 184.20289855072465, 180.57971014492753, 192.02898550724638, 192.31884057971016, 181.44927536231884, 192.17391304347828, 191.8840579710145, 182.6086956521739, 185.21739130434784, 183.04347826086956, 177.53623188405797, 177.1014492753623, 177.3913043478261, 188.1159420289855, 188.69565217391306, 176.95652173913044,1
Thrash-94,279.27536231884056, 278.84057971014494, 279.71014492753625, 278.4057971014493, 277.9710144927536, 282.7536231884058, 280.1449275362319, 282.3188405797101, 281.4492753623189, 281.8840579710145, 283.768115942029, 281.0144927536232, 284.2028985507246, 280.57971014492756, 283.18840579710144, 282.46376811594206, 284.05797101449275, 277.536231884058, 277.82608695652175, 278.2608695652174, 284.6376811594203, 284.49275362318843, 283.6231884057971, 276.95652173913044, 283.33333333333337, 307.536231884058, 282.0289855072464, 280.28985507246375, 306.231884057971, 307.1014492753623,1
Thrash-95,267.1511627906977, 274.85465116279073, 266.8604651162791, 267.8779069767442, 269.91279069767444, 258.5755813953489, 270.05813953488376, 270.63953488372096, 264.8255813953489, 269.62209302325584, 285.1744186046512, 264.38953488372096, 253.19767441860466, 268.4593023255814, 268.1686046511628, 534.0116279069767, 285.4651162790698, 266.4244186046512, 274.56395348837214, 267.4418604651163, 276.16279069767444, 265.55232558139534, 284.8837209302326, 254.36046511627907, 275.1453488372093, 270.7848837209302, 268.8953488372093, 265.69767441860466, 273.54651162790697, 264.97093023255815,1
Thrash-96,294.6376811594203, 297.9710144927536, 294.49275362318843, 297.82608695652175, 298.1159420289855, 294.34782608695656, 294.7826086956522, 298.2608695652174, 294.2028985507246, 288.9855072463768, 301.59420289855075, 289.1304347826087, 287.2463768115942, 288.4057971014493, 294.92753623188406, 287.1014492753623, 301.7391304347826, 288.5507246376812, 301.4492753623189, 295.7971014492754, 288.84057971014494, 288.2608695652174, 287.3913043478261, 279.8550724637681, 295.6521739130435, 298.4057971014493, 297.6811594202899, 277.536231884058, 293.6231884057971, 294.05797101449275,1
Thrash-97,413.66366366366367, 413.963963963964, 414.5645645645646, 415.61561561561564, 415.16516516516515, 414.2642642642643, 416.06606606606607, 413.21321321321324, 414.1141141141141, 414.7147147147147, 415.015015015015, 414.8648648648649, 414.4144144144144, 415.31531531531533, 413.36336336336336, 413.51351351351354, 412.91291291291293, 413.8138138138138, 416.5165165165165, 415.46546546546546, 412.76276276276275, 412.46246246246244, 415.91591591591595, 415.76576576576576, 413.06306306306305, 412.3123123123123, 412.012012012012, 416.2162162162162, 416.3663663663664, 412.6126126126126,1
Thrash-98,181.0810810810811, 180.93093093093094, 100.15015015015015, 301.65165165165166, 303.15315315315314, 301.05105105105105, 302.4024024024024, 302.7027027027027, 301.20120120120123, 303.45345345345345, 301.5015015015015, 302.1021021021021, 301.8018018018018, 301.35135135135135, 305.4054054054054, 301.95195195195197, 303.003003003003, 300.6006006006006, 302.2522522522523, 302.85285285285283, 303.9039039039039, 304.8048048048048, 302.5525525525526, 306.45645645645646, 300.9009009009009, 303.3033033033033, 304.05405405405406, 180.7807807807808, 306.7567567567568, 304.2042042042042,1
Thrash-99,557.4074074074074, 556.7901234567901, 556.9444444444445, 556.0185185185185, 975.6172839506172, 975.0, 484.5679012345679, 483.641975308642, 975.1543209876543, 484.1049382716049, 976.2345679012345, 975.7716049382716, 974.8456790123456, 971.2962962962962, 1975.617283950617, 972.0679012345679, 557.253086419753, 975.4629629629629, 976.3888888888888, 971.4506172839506, 974.6913580246913, 556.1728395061729, 974.537037037037, 974.074074074074, 485.18518518518516, 1975.9259259259259, 974.2283950617283, 974.3827160493827, 970.8333333333333, 1976.0802469135801,1
Thrash-100,623.1231231231232, 621.6216216216217, 623.4234234234234, 609.4594594594595, 1503.903903903904, 623.2732732732733, 1502.852852852853, 626.7267267267267, 626.5765765765766, 1505.7057057057057, 1503.6036036036037, 1503.7537537537537, 1763.6636636636638, 1500.900900900901, 628.2282282282282, 609.3093093093094, 1501.051051051051, 620.7207207207207, 618.3183183183183, 609.009009009009, 626.1261261261261, 1505.855855855856, 617.1171171171171, 631.081081081081, 1503.003003003003, 631.5315315315315, 1501.6516516516517, 1502.7027027027027, 1499.099099099099, 1499.2492492492493,1
Thrash-101,276.1976047904192, 276.0479041916168, 275.8982035928144, 275.74850299401203, 276.34730538922156, 276.497005988024, 275.14970059880244, 275.5988023952096, 277.09580838323353, 276.94610778443115, 275.0, 275.4491017964072, 276.6467065868264, 274.8502994011976, 277.39520958083835, 275.2994011976048, 276.79640718562877, 277.245508982036, 274.70059880239523, 277.54491017964074, 277.6946107784431, 277.84431137724556, 274.55089820359285, 278.1437125748503, 278.59281437125753, 278.4431137724551, 277.99401197604794, 278.2934131736527, 278.7425149700599, 274.40119760479047,1
Thrash-102,241.86746987951804, 243.22289156626505, 242.6204819277108, 302.4096385542168, 242.0180722891566, 240.81325301204816, 269.1265060240964, 242.46987951807228, 238.55421686746985, 241.4156626506024, 239.7590361445783, 363.2530120481927, 363.7048192771084, 363.55421686746985, 243.07228915662648, 362.0481927710843, 239.15662650602408, 241.26506024096383, 361.59638554216866, 243.82530120481925, 237.34939759036143, 362.8012048192771, 302.5602409638554, 364.15662650602405, 303.91566265060237, 269.7289156626506, 363.4036144578313, 236.144578313253, 321.23493975903614, 244.42771084337346,1
Thrash-103,324.7126436781609, 323.7068965517241, 321.2643678160919, 316.5229885057471, 322.9885057471264, 318.10344827586204, 343.3908045977011, 302.7298850574712, 329.31034482758616, 312.78735632183907, 332.7586206896552, 332.61494252873564, 319.97126436781605, 321.551724137931, 325.7183908045977, 315.51724137931035, 300.14367816091954, 334.48275862068965, 313.7931034482758, 305.74712643678157, 313.3620689655172, 317.2413793103448, 332.183908045977, 312.2126436781609, 330.74712643678157, 332.9022988505747, 320.2586206896552, 331.17816091954023, 343.53448275862064, 306.0344827586207,1
Thrash-104,100.0, 343.60465116279073, 344.04069767441865, 343.31395348837214, 343.4593023255814, 256.10465116279073, 257.5581395348837, 343.1686046511628, 344.1860465116279, 255.8139534883721, 255.9593023255814, 343.8953488372093, 228.48837209302326, 344.62209302325584, 344.4767441860465, 228.92441860465118, 231.83139534883722, 342.8779069767442, 181.97674418604652, 257.70348837209303, 256.25, 342.296511627907, 343.0232558139535, 258.2848837209302, 343.75, 229.36046511627907, 253.19767441860466, 686.1918604651163, 514.5348837209302, 232.26744186046514,1
Thrash-105,2740.990990990991, 2731.0810810810813, 2730.930930930931, 2744.2942942942946, 1303.4534534534534, 1305.5555555555557, 1306.006006006006, 2816.5165165165167, 1303.3033033033032, 1305.4054054054054, 1244.8948948948948, 1305.2552552552552, 2732.4324324324325, 2815.3153153153153, 2721.321321321321, 2610.2102102102103, 2730.780780780781, 1303.7537537537537, 1262.162162162162, 1305.855855855856, 2807.3573573573576, 1268.918918918919, 2712.162162162162, 1308.8588588588589, 1306.3063063063064, 2942.042042042042, 1274.0240240240241, 2821.921921921922, 2732.2822822822823, 2940.2402402402404,1
Thrash-106,256.7771084337349, 359.0361445783132, 598.3433734939758, 239.30722891566262, 478.61445783132524, 358.88554216867465, 598.1927710843373, 387.95180722891564, 589.6084337349397, 396.38554216867465, 589.7590361445782, 589.4578313253012, 588.8554216867469, 393.9759036144578, 478.7650602409638, 590.3614457831325, 199.39759036144576, 588.7048192771084, 389.4578313253012, 590.210843373494, 395.3313253012048, 393.0722891566265, 582.2289156626506, 395.4819277108433, 590.0602409638553, 590.6626506024096, 590.512048192771, 589.9096385542168, 591.2650602409637, 587.1987951807229,1
Thrash-107,147.25433526011562, 147.54335260115607, 147.39884393063585, 147.1098265895954, 146.96531791907515, 147.68786127167633, 147.83236994219655, 146.82080924855492, 147.97687861271677, 146.6763005780347, 148.121387283237, 146.53179190751447, 148.26589595375722, 148.41040462427748, 146.38728323699422, 148.5549132947977, 221.242774566474, 148.69942196531792, 220.95375722543355, 221.53179190751447, 146.242774566474, 220.66473988439307, 221.09826589595377, 221.38728323699425, 221.82080924855492, 220.80924855491332, 144.7976878612717, 221.6763005780347, 144.50867052023122, 143.20809248554914,1
Thrash-108,277.2463768115942, 278.1159420289855, 273.768115942029, 274.92753623188406, 263.04347826086956, 278.84057971014494, 262.3188405797101, 273.6231884057971, 280.57971014492756, 267.82608695652175, 279.27536231884056, 255.79710144927537, 282.3188405797101, 271.15942028985506, 263.33333333333337, 255.21739130434784, 255.5072463768116, 261.0144927536232, 261.59420289855075, 254.20289855072465, 254.4927536231884, 281.30434782608694, 271.8840579710145, 262.8985507246377, 275.07246376811594, 254.34782608695653, 275.7971014492754, 277.9710144927536, 256.81159420289856, 269.5652173913044,1
Thrash-109,2997.2622478386165, 2997.1181556195966, 2996.829971181556, 2996.541786743516, 2996.397694524496, 2996.9740634005766, 2997.406340057637, 2996.685878962536, 2997.550432276657, 2996.2536023054754, 3169.7406340057637, 3169.884726224784, 3170.749279538905, 2972.622478386167, 2996.1095100864554, 3169.5965417867437, 3170.028818443804, 2972.7665706051876, 2942.0749279538904, 2960.5187319884726, 3170.8933717579253, 3170.605187319885, 2985.158501440922, 2942.219020172911, 2537.3198847262247, 3169.4524495677233, 2537.463976945245, 2960.662824207493, 2972.478386167147, 2822.9106628242075,1
Thrash-110,227.82738095238096, 284.82142857142856, 240.0297619047619, 159.82142857142858, 170.83333333333334, 158.33333333333334, 600.0, 158.03571428571428, 341.8154761904762, 589.8809523809524, 224.25595238095238, 683.4821428571429, 224.10714285714286, 236.45833333333334, 589.5833333333334, 56.99404761904762, 543.452380952381, 157.88690476190476, 596.7261904761905, 597.3214285714286, 599.4047619047619, 475.0, 597.9166666666666, 600.5952380952381, 591.3690476190476, 626.6369047619047, 590.7738095238095, 590.1785714285714, 158.48214285714286, 597.0238095238095,1
Thrash-111,119.91017964071857, 932.1856287425151, 934.431137724551, 930.5389221556887, 408.08383233532936, 936.2275449101797, 404.64071856287427, 407.3353293413174, 2296.556886227545, 433.3832335329342, 401.94610778443115, 937.5748502994013, 3510.928143712575, 406.13772455089827, 2994.3113772455094, 409.73053892215574, 405.0898203592815, 3584.4311377245513, 2288.473053892216, 3511.6766467065872, 3645.6586826347307, 683.3832335329342, 450.2994011976048, 3616.167664670659, 964.9700598802397, 3638.922155688623, 928.8922155688624, 935.928143712575, 407.0359281437126, 3462.125748502994,1
Thrash-112,249.6996996996997, 253.9039039039039, 897.8978978978979, 898.948948948949, 897.7477477477478, 898.1981981981982, 248.4984984984985, 899.2492492492493, 898.4984984984985, 894.1441441441442, 248.1981981981982, 895.6456456456457, 893.993993993994, 247.5975975975976, 894.4444444444445, 249.0990990990991, 897.4474474474474, 234.08408408408408, 252.85285285285286, 253.3033033033033, 894.2942942942943, 233.33333333333334, 233.03303303303304, 897.5975975975977, 898.048048048048, 898.7987987987988, 895.3453453453453, 248.34834834834834, 895.1951951951952, 894.7447447447447,1
